Local time,Open,High,Low,Close,Volume
17.04.1991 20:00:00.000 GMT-0400,106.000,107.280,105.840,107.050,409469.75
18.04.1991 20:00:00.000 GMT-0400,106.890,107.200,106.290,106.890,323265.5938
19.04.1991 20:00:00.000 GMT-0400,106.890,106.890,106.890,106.890,0
20.04.1991 20:00:00.000 GMT-0400,106.890,106.890,106.890,106.890,0
21.04.1991 20:00:00.000 GMT-0400,107.010,107.530,106.730,107.370,387918.6875
22.04.1991 20:00:00.000 GMT-0400,107.450,107.570,106.730,106.920,177796.0781
23.04.1991 20:00:00.000 GMT-0400,106.830,107.330,106.440,107.040,684245.5
24.04.1991 20:00:00.000 GMT-0400,106.930,107.430,106.630,107.110,668082.1875
25.04.1991 20:00:00.000 GMT-0400,107.090,107.820,106.870,107.770,258612.4688
26.04.1991 20:00:00.000 GMT-0400,107.770,107.770,107.770,107.770,0
27.04.1991 20:00:00.000 GMT-0400,107.770,107.770,107.770,107.770,0
28.04.1991 20:00:00.000 GMT-0400,107.730,108.180,106.480,106.750,662694.4375
29.04.1991 20:00:00.000 GMT-0400,106.640,107.490,106.370,106.470,414857.5
30.04.1991 20:00:00.000 GMT-0400,106.770,108.190,106.150,107.590,441796.3125
01.05.1991 20:00:00.000 GMT-0400,108.050,108.050,106.840,107.440,393306.4688
02.05.1991 20:00:00.000 GMT-0400,107.520,108.160,107.190,107.960,183183.8281
03.05.1991 20:00:00.000 GMT-0400,107.960,107.960,107.960,107.960,0
04.05.1991 20:00:00.000 GMT-0400,107.960,107.960,107.960,107.960,0
05.05.1991 20:00:00.000 GMT-0400,107.880,108.250,107.130,107.760,431020.7813
06.05.1991 20:00:00.000 GMT-0400,107.880,108.260,107.620,107.660,560327
07.05.1991 20:00:00.000 GMT-0400,107.810,108.480,107.680,108.480,490286.125
08.05.1991 20:00:00.000 GMT-0400,108.320,109.350,108.070,108.070,587265.8125
09.05.1991 20:00:00.000 GMT-0400,107.970,108.740,107.970,108.590,700408.75
10.05.1991 20:00:00.000 GMT-0400,108.590,108.590,108.590,108.590,0
11.05.1991 20:00:00.000 GMT-0400,108.590,108.590,108.590,108.590,0
12.05.1991 20:00:00.000 GMT-0400,108.570,109.110,108.320,108.690,312490.0625
13.05.1991 20:00:00.000 GMT-0400,108.690,108.690,107.290,107.520,274775.75
14.05.1991 20:00:00.000 GMT-0400,107.530,108.210,107.270,107.350,700408.75
15.05.1991 20:00:00.000 GMT-0400,107.320,107.810,107.320,107.640,614204.625
16.05.1991 20:00:00.000 GMT-0400,107.650,108.360,107.650,108.200,420245.25
17.05.1991 20:00:00.000 GMT-0400,108.200,108.200,108.200,108.200,0
18.05.1991 20:00:00.000 GMT-0400,108.200,108.200,108.200,108.200,0
19.05.1991 20:00:00.000 GMT-0400,107.930,108.250,107.930,108.250,312490.0625
20.05.1991 20:00:00.000 GMT-0400,108.200,108.210,106.440,106.530,387918.6875
21.05.1991 20:00:00.000 GMT-0400,106.500,106.860,105.090,105.180,684245.5
22.05.1991 20:00:00.000 GMT-0400,104.810,105.590,103.760,104.180,274775.75
23.05.1991 20:00:00.000 GMT-0400,104.010,105.180,104.010,105.040,533388.1875
24.05.1991 20:00:00.000 GMT-0400,105.040,105.040,105.040,105.040,0
25.05.1991 20:00:00.000 GMT-0400,105.040,105.040,105.040,105.040,0
26.05.1991 20:00:00.000 GMT-0400,105.060,105.710,104.570,104.860,414857.5
27.05.1991 20:00:00.000 GMT-0400,104.640,105.460,104.280,104.640,317877.8125
28.05.1991 20:00:00.000 GMT-0400,104.890,105.220,104.550,105.190,447184.0625
29.05.1991 20:00:00.000 GMT-0400,105.110,105.340,103.980,104.190,387918.6875
30.05.1991 20:00:00.000 GMT-0400,104.210,105.420,104.210,105.420,635755.625
31.05.1991 20:00:00.000 GMT-0400,105.420,105.420,105.420,105.420,0
01.06.1991 20:00:00.000 GMT-0400,105.420,105.420,105.420,105.420,0
02.06.1991 20:00:00.000 GMT-0400,104.940,105.650,104.660,105.420,549551.5
03.06.1991 20:00:00.000 GMT-0400,104.940,105.970,104.660,105.120,215510.3906
04.06.1991 20:00:00.000 GMT-0400,105.800,105.990,105.600,105.720,220898.1563
05.06.1991 20:00:00.000 GMT-0400,105.650,105.910,104.430,104.500,700408.75
06.06.1991 20:00:00.000 GMT-0400,104.460,105.450,104.460,105.450,630367.875
07.06.1991 20:00:00.000 GMT-0400,105.450,105.450,105.450,105.450,0
08.06.1991 20:00:00.000 GMT-0400,105.450,105.450,105.450,105.450,0
09.06.1991 20:00:00.000 GMT-0400,105.550,106.880,105.510,106.510,457959.5938
10.06.1991 20:00:00.000 GMT-0400,106.330,106.920,106.310,106.610,210122.625
11.06.1991 20:00:00.000 GMT-0400,106.690,107.280,106.590,106.990,431020.7813
12.06.1991 20:00:00.000 GMT-0400,106.990,107.090,106.460,106.540,549551.5
13.06.1991 20:00:00.000 GMT-0400,106.540,106.800,106.000,106.250,528000.4375
14.06.1991 20:00:00.000 GMT-0400,106.250,106.250,106.250,106.250,0
15.06.1991 20:00:00.000 GMT-0400,106.250,106.250,106.250,106.250,0
16.06.1991 20:00:00.000 GMT-0400,106.200,107.230,106.200,107.140,522612.6875
17.06.1991 20:00:00.000 GMT-0400,107.400,107.800,107.070,107.380,371755.4375
18.06.1991 20:00:00.000 GMT-0400,107.750,107.750,106.790,107.380,549551.5
19.06.1991 20:00:00.000 GMT-0400,106.830,106.950,105.520,105.520,522612.6875
20.06.1991 20:00:00.000 GMT-0400,105.700,106.610,105.700,105.700,355592.1563
21.06.1991 20:00:00.000 GMT-0400,105.700,105.700,105.700,105.700,0
22.06.1991 20:00:00.000 GMT-0400,105.700,105.700,105.700,105.700,0
