Local time,Open,High,Low,Close,Volume
23.01.1993 19:00:00.000 GMT-0500,0.86100,0.86100,0.86100,0.86100,0
24.01.1993 19:00:00.000 GMT-0500,0.85860,0.86050,0.85640,0.85970,2464.2397
25.01.1993 19:00:00.000 GMT-0500,0.85910,0.86000,0.85430,0.85960,1642.8264
26.01.1993 19:00:00.000 GMT-0500,0.85910,0.86090,0.85450,0.85570,3054.6304
27.01.1993 19:00:00.000 GMT-0500,0.85480,0.86620,0.85390,0.86390,1232.1199
28.01.1993 19:00:00.000 GMT-0500,0.86500,0.86530,0.86010,0.86150,1206.4507
29.01.1993 19:00:00.000 GMT-0500,0.86150,0.86150,0.86150,0.86150,0
30.01.1993 19:00:00.000 GMT-0500,0.86150,0.86150,0.86150,0.86150,0
31.01.1993 19:00:00.000 GMT-0500,0.85980,0.85990,0.85150,0.85150,2464.2397
01.02.1993 19:00:00.000 GMT-0500,0.85260,0.86030,0.85120,0.85860,2592.5854
02.02.1993 19:00:00.000 GMT-0500,0.85870,0.86280,0.85380,0.85920,3234.3147
03.02.1993 19:00:00.000 GMT-0500,0.86030,0.86120,0.85530,0.85840,2951.9539
04.02.1993 19:00:00.000 GMT-0500,0.85940,0.86060,0.84770,0.85130,1925.1873
05.02.1993 19:00:00.000 GMT-0500,0.85130,0.85130,0.85130,0.85130,0
06.02.1993 19:00:00.000 GMT-0500,0.85130,0.85130,0.85130,0.85130,0
07.02.1993 19:00:00.000 GMT-0500,0.84860,0.84970,0.84540,0.84630,1514.4806
08.02.1993 19:00:00.000 GMT-0500,0.84670,0.85030,0.84510,0.84810,1617.1573
09.02.1993 19:00:00.000 GMT-0500,0.84990,0.85230,0.84690,0.85060,2618.2546
10.02.1993 19:00:00.000 GMT-0500,0.85250,0.85430,0.84880,0.84990,872.7516
11.02.1993 19:00:00.000 GMT-0500,0.85040,0.85180,0.84670,0.85030,2361.563
12.02.1993 19:00:00.000 GMT-0500,0.85030,0.85030,0.85030,0.85030,0
13.02.1993 19:00:00.000 GMT-0500,0.85030,0.85030,0.85030,0.85030,0
14.02.1993 19:00:00.000 GMT-0500,0.84780,0.85030,0.84780,0.84910,2053.5332
15.02.1993 19:00:00.000 GMT-0500,0.84960,0.86370,0.84670,0.86320,2233.2173
16.02.1993 19:00:00.000 GMT-0500,0.86380,0.87050,0.86080,0.86850,3388.3296
17.02.1993 19:00:00.000 GMT-0500,0.86780,0.87030,0.86360,0.86740,924.0899
18.02.1993 19:00:00.000 GMT-0500,0.86670,0.86810,0.86380,0.86800,2977.623
19.02.1993 19:00:00.000 GMT-0500,0.86800,0.86800,0.86800,0.86800,0
20.02.1993 19:00:00.000 GMT-0500,0.86800,0.86800,0.86800,0.86800,0
21.02.1993 19:00:00.000 GMT-0500,0.87180,0.87260,0.86480,0.87030,2618.2546
22.02.1993 19:00:00.000 GMT-0500,0.87190,0.87640,0.86830,0.87430,1283.4581
23.02.1993 19:00:00.000 GMT-0500,0.87210,0.88080,0.87140,0.87370,949.759
24.02.1993 19:00:00.000 GMT-0500,0.87390,0.87560,0.86810,0.87020,1001.0974
25.02.1993 19:00:00.000 GMT-0500,0.86930,0.87120,0.86500,0.86990,949.759
26.02.1993 19:00:00.000 GMT-0500,0.86990,0.86990,0.86990,0.86990,0
27.02.1993 19:00:00.000 GMT-0500,0.86990,0.86990,0.86990,0.86990,0
28.02.1993 19:00:00.000 GMT-0500,0.86940,0.88480,0.86930,0.88000,2951.9539
01.03.1993 19:00:00.000 GMT-0500,0.88060,0.88610,0.87910,0.88250,2438.5706
02.03.1993 19:00:00.000 GMT-0500,0.88170,0.88390,0.87640,0.87770,1206.4507
03.03.1993 19:00:00.000 GMT-0500,0.87810,0.88720,0.87720,0.88610,2387.2322
04.03.1993 19:00:00.000 GMT-0500,0.88790,0.88790,0.88200,0.88290,1463.1423
05.03.1993 19:00:00.000 GMT-0500,0.88290,0.88290,0.88290,0.88290,0
06.03.1993 19:00:00.000 GMT-0500,0.88290,0.88290,0.88290,0.88290,0
07.03.1993 19:00:00.000 GMT-0500,0.88020,0.88180,0.87510,0.87590,1463.1423
08.03.1993 19:00:00.000 GMT-0500,0.87690,0.87690,0.87160,0.87340,949.759
09.03.1993 19:00:00.000 GMT-0500,0.87470,0.88210,0.87380,0.87660,2566.9163
10.03.1993 19:00:00.000 GMT-0500,0.87630,0.88250,0.87590,0.88110,2746.6006
11.03.1993 19:00:00.000 GMT-0500,0.88150,0.88590,0.87400,0.88510,2438.5706
12.03.1993 19:00:00.000 GMT-0500,0.88510,0.88510,0.88510,0.88510,0
13.03.1993 19:00:00.000 GMT-0500,0.88510,0.88510,0.88510,0.88510,0
14.03.1993 19:00:00.000 GMT-0500,0.88630,0.88840,0.87570,0.87760,1052.4357
15.03.1993 19:00:00.000 GMT-0500,0.88020,0.88550,0.87770,0.88450,1180.7815
16.03.1993 19:00:00.000 GMT-0500,0.88550,0.88930,0.88290,0.88690,2720.9314
17.03.1993 19:00:00.000 GMT-0500,0.88640,0.89530,0.88580,0.89200,2181.8789
18.03.1993 19:00:00.000 GMT-0500,0.89010,0.89370,0.88760,0.89160,2361.563
19.03.1993 19:00:00.000 GMT-0500,0.89160,0.89160,0.89160,0.89160,0
20.03.1993 19:00:00.000 GMT-0500,0.89160,0.89160,0.89160,0.89160,0
21.03.1993 19:00:00.000 GMT-0500,0.89240,0.89470,0.88850,0.88920,2310.2246
22.03.1993 19:00:00.000 GMT-0500,0.88880,0.89010,0.87770,0.87950,2541.2471
23.03.1993 19:00:00.000 GMT-0500,0.87920,0.88090,0.87530,0.87730,1026.7666
24.03.1993 19:00:00.000 GMT-0500,0.87670,0.88410,0.87490,0.87980,3362.6604
25.03.1993 19:00:00.000 GMT-0500,0.87940,0.88480,0.87940,0.88270,1617.1573
26.03.1993 19:00:00.000 GMT-0500,0.88270,0.88270,0.88270,0.88270,0
27.03.1993 19:00:00.000 GMT-0500,0.88270,0.88270,0.88270,0.88270,0
28.03.1993 19:00:00.000 GMT-0500,0.88150,0.88310,0.87820,0.88080,2515.5781
29.03.1993 19:00:00.000 GMT-0500,0.88340,0.89260,0.88250,0.88940,1642.8264
30.03.1993 19:00:00.000 GMT-0500,0.89090,0.89130,0.88270,0.88780,924.0899
31.03.1993 19:00:00.000 GMT-0500,0.88850,0.88850,0.87560,0.87780,1745.5032
01.04.1993 19:00:00.000 GMT-0500,0.87410,0.88490,0.87410,0.88180,1668.4956
02.04.1993 19:00:00.000 GMT-0500,0.88180,0.88180,0.88180,0.88180,0
03.04.1993 19:00:00.000 GMT-0500,0.88180,0.88180,0.88180,0.88180,0
04.04.1993 20:00:00.000 GMT-0400,0.88230,0.88790,0.88130,0.88640,2515.5781
05.04.1993 20:00:00.000 GMT-0400,0.88550,0.89040,0.88450,0.88960,1386.1349
06.04.1993 20:00:00.000 GMT-0400,0.88920,0.89270,0.88800,0.89230,2002.1947
07.04.1993 20:00:00.000 GMT-0400,0.89120,0.89680,0.89010,0.89250,3105.9688
08.04.1993 20:00:00.000 GMT-0400,0.89250,0.89250,0.89250,0.89250,0
09.04.1993 20:00:00.000 GMT-0400,0.89250,0.89250,0.89250,0.89250,0
10.04.1993 20:00:00.000 GMT-0400,0.89250,0.89250,0.89250,0.89250,0
11.04.1993 20:00:00.000 GMT-0400,0.89170,0.89860,0.89170,0.89830,1565.819
12.04.1993 20:00:00.000 GMT-0400,0.89770,0.90660,0.89640,0.90630,2027.8639
13.04.1993 20:00:00.000 GMT-0400,0.90460,0.91380,0.90180,0.91180,2566.9163
14.04.1993 20:00:00.000 GMT-0400,0.91130,0.91260,0.90440,0.90640,2618.2546
15.04.1993 20:00:00.000 GMT-0400,0.90360,0.90500,0.89850,0.90310,1129.4432
16.04.1993 20:00:00.000 GMT-0400,0.90310,0.90310,0.90310,0.90310,0
