Local time,Open,High,Low,Close,Volume
16.04.1986 19:00:00.000 GMT-0500,1.39050,1.39200,1.38900,1.39080,30163.5391
17.04.1986 19:00:00.000 GMT-0500,1.39100,1.39110,1.38450,1.38570,58470.8633
18.04.1986 19:00:00.000 GMT-0500,1.38570,1.38570,1.38570,1.38570,0
19.04.1986 19:00:00.000 GMT-0500,1.38570,1.38570,1.38570,1.38570,0
20.04.1986 19:00:00.000 GMT-0500,1.38600,1.38850,1.38400,1.38570,27843.2676
21.04.1986 19:00:00.000 GMT-0500,1.38550,1.39180,1.38400,1.39160,31555.7031
22.04.1986 19:00:00.000 GMT-0500,1.39150,1.39550,1.39050,1.39050,60327.0781
23.04.1986 19:00:00.000 GMT-0500,1.39030,1.39050,1.38550,1.38920,54758.4258
24.04.1986 19:00:00.000 GMT-0500,1.38900,1.38950,1.38100,1.38200,37588.4102
25.04.1986 19:00:00.000 GMT-0500,1.38200,1.38200,1.38200,1.38200,0
26.04.1986 19:00:00.000 GMT-0500,1.38200,1.38200,1.38200,1.38200,0
27.04.1986 20:00:00.000 GMT-0400,1.38200,1.38400,1.37750,1.38100,18098.123
28.04.1986 20:00:00.000 GMT-0400,1.38100,1.38250,1.37730,1.37750,17170.0156
29.04.1986 20:00:00.000 GMT-0400,1.37800,1.37950,1.37350,1.37700,32483.8125
30.04.1986 20:00:00.000 GMT-0400,1.37700,1.38350,1.37570,1.38280,57078.6992
01.05.1986 20:00:00.000 GMT-0400,1.38300,1.38430,1.37600,1.37750,56150.5898
02.05.1986 20:00:00.000 GMT-0400,1.37750,1.37750,1.37750,1.37750,0
03.05.1986 20:00:00.000 GMT-0400,1.37750,1.37750,1.37750,1.37750,0
04.05.1986 20:00:00.000 GMT-0400,1.37700,1.37770,1.37320,1.37450,22274.6133
05.05.1986 20:00:00.000 GMT-0400,1.37450,1.38000,1.37400,1.37750,29235.4316
06.05.1986 20:00:00.000 GMT-0400,1.37750,1.38280,1.37700,1.37840,44085.1719
07.05.1986 20:00:00.000 GMT-0400,1.37850,1.38170,1.37700,1.37870,49189.7734
08.05.1986 20:00:00.000 GMT-0400,1.37920,1.38250,1.37880,1.38110,16241.9063
09.05.1986 20:00:00.000 GMT-0400,1.38110,1.38110,1.38110,1.38110,0
10.05.1986 20:00:00.000 GMT-0400,1.38110,1.38110,1.38110,1.38110,0
11.05.1986 20:00:00.000 GMT-0400,1.38100,1.38100,1.37800,1.37900,37588.4102
12.05.1986 20:00:00.000 GMT-0400,1.37900,1.38100,1.37790,1.37900,48261.6641
13.05.1986 20:00:00.000 GMT-0400,1.37910,1.38050,1.37620,1.37650,48261.6641
14.05.1986 20:00:00.000 GMT-0400,1.37670,1.37670,1.37350,1.37450,15313.7969
15.05.1986 20:00:00.000 GMT-0400,1.37480,1.37680,1.37420,1.37630,53830.3164
16.05.1986 20:00:00.000 GMT-0400,1.37630,1.37630,1.37630,1.37630,0
17.05.1986 20:00:00.000 GMT-0400,1.37630,1.37630,1.37630,1.37630,0
18.05.1986 20:00:00.000 GMT-0400,1.37650,1.37710,1.37520,1.37640,36660.3008
19.05.1986 20:00:00.000 GMT-0400,1.37620,1.37780,1.36920,1.37000,16241.9063
20.05.1986 20:00:00.000 GMT-0400,1.36950,1.36970,1.36570,1.36720,23666.7773
21.05.1986 20:00:00.000 GMT-0400,1.36700,1.36970,1.36250,1.36470,49653.8281
22.05.1986 20:00:00.000 GMT-0400,1.36500,1.36890,1.36400,1.36780,27379.2129
23.05.1986 20:00:00.000 GMT-0400,1.36780,1.36780,1.36780,1.36780,0
24.05.1986 20:00:00.000 GMT-0400,1.36780,1.36780,1.36780,1.36780,0
25.05.1986 20:00:00.000 GMT-0400,1.36800,1.37380,1.36800,1.37300,25522.9961
26.05.1986 20:00:00.000 GMT-0400,1.37350,1.38050,1.37050,1.37980,57078.6992
27.05.1986 20:00:00.000 GMT-0400,1.38080,1.38180,1.37400,1.37620,28771.377
28.05.1986 20:00:00.000 GMT-0400,1.37600,1.38200,1.37550,1.38150,24130.832
29.05.1986 20:00:00.000 GMT-0400,1.38170,1.38550,1.37720,1.38450,42693.0117
30.05.1986 20:00:00.000 GMT-0400,1.38450,1.38450,1.38450,1.38450,0
31.05.1986 20:00:00.000 GMT-0400,1.38450,1.38450,1.38450,1.38450,0
01.06.1986 20:00:00.000 GMT-0400,1.38400,1.39550,1.38380,1.39340,40372.7383
02.06.1986 20:00:00.000 GMT-0400,1.39330,1.39670,1.38750,1.39170,58934.918
03.06.1986 20:00:00.000 GMT-0400,1.39150,1.39530,1.39000,1.39250,58006.8086
04.06.1986 20:00:00.000 GMT-0400,1.39220,1.39950,1.39050,1.39870,51510.0469
05.06.1986 20:00:00.000 GMT-0400,1.39900,1.39950,1.39300,1.39600,58934.918
06.06.1986 20:00:00.000 GMT-0400,1.39600,1.39600,1.39600,1.39600,0
07.06.1986 20:00:00.000 GMT-0400,1.39600,1.39600,1.39600,1.39600,0
08.06.1986 20:00:00.000 GMT-0400,1.39600,1.39600,1.38950,1.39070,37588.4102
09.06.1986 20:00:00.000 GMT-0400,1.39090,1.39220,1.38700,1.39000,25058.9414
